Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,13.92,350366817,1508135010304,
ANLON HEALTHCARE LIMITED,AHCL.NS,22.9,145565213,12171693056,
MOTISONS JEWELLERS LTD,MOTISONS.NS,18.3,114189016,20816369664,🚀 New!
BILLIONBRAINS GARAGE VN L,GROWW.NS,191.76,73111303,1187296837632,
IFCI LTD,IFCI.NS,76.51,60473703,206141980672,
CENTRAL BANK OF INDIA,CENTRALBK.NS,31.73,56472458,287200968704,
AQYLON NEXUS LIMITED,AQYLON.NS,17.98,38267346,4562075136,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,15.37,37304111,105337659392,
INDIABULLS LIMITED,IBULLSLTD.NS,30.39,34084914,68110131200,
GTL INFRA.LTD,GTLINFRA.NS,1.15,29685116,14730822656,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,85.92,27340008,740819140608,
FINEOTEX CHEMICAL LIMITED,FCL.NS,57.02,26160940,66399838208,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,99.3,21945461,1048506335232,
LUMINO INDUSTRIES LIMITED,LUMINO.NS,111.52,21880189,33963827200,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,7.05,21523794,35004944384,
IRB INFRA DEV LTD.,IRB.NS,18.48,21372707,223201443840,
IDBI BANK LIMITED,IDBI.NS,83.06,20869049,893094526976,
BANDHAN BANK LIMITED,BANDHANBNK.NS,175.0,20360613,281950781440,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,162.57,19068300,1712062201856,🚀 New!
ATAL REALTECH LIMITED,ATALREAL.NS,14.36,18623657,1779150080,
BANK OF MAHARASHTRA,MAHABANK.NS,83.54,18030197,642552496128,🚀 New!
ASHOK LEYLAND LTD,ASHOKLEY.NS,163.0,17546400,957438296064,
MOREPEN LAB. LTD,MOREPENLAB.NS,120.9,16816327,66247606272,🚀 New!
HINDUSTAN CONSTRUCTION CO,HCC.NS,21.77,16759566,57025818624,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.17,16682906,1416792448,
