Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,8.73,779279847,945834622976,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,81.77,95635673,702334173184,
IDBI BANK LIMITED,IDBI.NS,103.8,86326212,1116099444736,
CANARA BANK,CANBK.NS,136.99,80499906,1242588643328,
BANDHAN BANK LIMITED,BANDHANBNK.NS,156.56,61809149,252213673984,
ADANI POWER LTD,ADANIPOWER.NS,157.85,44689106,3045053693952,
GTL INFRA.LTD,GTLINFRA.NS,1.45,39704109,18701303808,
BANK OF MAHARASHTRA,MAHABANK.NS,59.03,35406418,454109396992,🚀 New!
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.5,27476897,4250377216,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.02,25441382,123499331584,
INDIAN OIL CORP LTD,IOC.NS,165.9,25378097,2342713294848,
INDIAN OVERSEAS BANK,IOB.NS,40.11,19937708,772381868032,
BANK OF INDIA,BANKINDIA.NS,139.88,19509470,636827140096,
CENTRAL BANK OF INDIA,CENTRALBK.NS,39.48,18877107,357439832064,
ASHOK LEYLAND LTD,ASHOKLEY.NS,141.53,18195812,831326584832,
IFCI LTD,IFCI.NS,57.95,16446438,156324118528,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.44,14957445,2405229056,
INDIAN ENERGY EXC LTD,IEX.NS,139.06,14547005,123701665792,
AVT NATURAL PRODUCTS LTD,AVTNPL.NS,74.07,12784257,11279675392,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,93.97,12366413,992226967552,
GAIL (INDIA) LTD,GAIL.NS,182.76,12157467,1201924472832,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.64,11529095,819202048,
FINEOTEX CHEMICAL LIMITED,FCL.NS,29.83,11461055,34177748992,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.92,10032634,2049965824,
